E	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5

V	µA	µA	µA	µA	µA	µA	µA	µA	µA	µA

-0.20004	-22.86434	-8.13007	-8.13007	-5.79357	-10.89573	-6.93798	-6.8903		-6.46114	-6.98566	-6.65188
-0.19004	-13.66138	-4.69685	-4.69685	-3.21865	-6.36578	-3.93391	-3.88622	-3.60012	-3.93391	-3.74317
-0.18004	-9.94205	-3.21865	-3.21865	-2.12193	-4.50611	-2.64645	-2.64645	-2.40803	-2.69413	-2.5034
-0.17004	-7.79629	-2.36034	-2.36034	-1.50204	-3.40939	-1.93119	-1.93119	-1.74046	-1.93119	-1.78814
-0.16004	-6.41346	-1.83582	-1.83582	-1.07288	-2.69413	-1.45435	-1.40667	-1.26362	-1.45435	-1.3113
-0.15004	-5.4121		-1.40667	-1.40667	-0.7391		-2.12193	-1.07288	-1.0252		-0.88215	-1.07288	-0.97752
-0.14004	-4.60148	-1.07288	-1.07288	-0.50068	-1.74046	-0.78678	-0.7391		-0.64373	-0.78678	-0.69141
-0.13004	-3.98159	-0.78678	-0.78678	-0.26226	-1.40667	-0.54836	-0.54836	-0.40531	-0.54836	-0.50068
-0.12004	-3.45707	-0.54836	-0.54836	-0.11921	-1.07288	-0.30994	-0.30994	-0.26226	-0.35763	-0.26226
0.17981	-83.56619	-88.47762	-88.47762	-71.16843	-69.73792	-59.77154	-62.25109	-50.56858	-44.03591	-39.36291
0.16981	-78.32098	-82.89862	-82.89862	-66.92458	-65.73248	-56.57673	-58.91323	-48.08903	-42.17625	-37.83703
0.15981	-73.31419	-77.51036	-77.51036	-62.63304	-61.67889	-53.23887	-55.43232	-45.41874	-39.9828	-35.92968
0.14981	-68.54582	-72.26515	-72.26515	-58.38871	-57.57809	-49.80564	-51.95141	-42.65308	-37.59861	-33.92696
0.1398	-64.2066	-67.40141	-67.40141	-54.43096	-53.71571	-46.46778	-48.51818	-39.88743	-35.26211	-31.87656
0.12981	-60.05764	-62.82377	-62.82377	-50.71163	-49.99638	-43.22529	-45.228	-37.21714	-32.92561	-29.82616
0.11981	-56.29063	-58.67481	-58.67481	-47.18304	-46.51546	-40.22121	-42.08088	-34.64222	-30.68447	-27.82345
0.10981	-52.90508	-54.86012	-54.86012	-43.94054	-43.22529	-37.36019	-39.12449	-32.21035	-28.5387	-25.9161
0.0998	-49.85332	-51.47457	-51.47457	-41.03184	-40.31658	-34.78527	-36.50188	-30.0169	-26.63136	-24.1518
0.0898	-47.03999	-48.37513	-48.37513	-38.36155	-37.64629	-32.44877	-34.07001	-27.9665	-24.81937	-22.53056
0.07981	-44.51275	-45.56179	-45.56179	-35.92968	-35.26211	-30.303	-31.87656	-26.15452	-23.15044	-21.00468
0.06988	-42.27161	-43.03455	-43.03455	-33.8316	-33.06866	-28.44334	-29.87385	-24.4379	-21.67225	-19.66953
0.05988	-40.22121	-40.79342	-40.79342	-31.87656	-31.16131	-26.72672	-28.10955	-22.95971	-20.3371	-18.47744
0.04988	-38.40923	-38.74302	-38.74302	-30.11227	-29.39701	-25.15316	-26.44062	-21.57688	-19.09733	-17.4284
0.03988	-36.69262	-36.88335	-36.88335	-28.5387	-27.82345	-23.72265	-25.01011	-20.38479	-18.04829	-16.52241
0.02988	-35.16674	-35.21442	-35.21442	-27.06051	-26.39294	-22.48287	-23.67496	-19.28806	-17.1423	-15.61642
0.01988	-33.73623	-33.64086	-33.64086	-25.77305	-25.05779	-21.33846	-22.48287	-18.28671	-16.23631	-14.80579
0.00988	-32.44877	-32.21035	-32.21035	-24.53327	-23.8657	-20.24174	-21.38615	-17.4284	-15.42568	-14.09054
-1.17302E-4	-31.20899	-30.92289	-30.92289	-23.43655	-22.76897	-19.33575	-20.38479	-16.61777	-14.71043	-13.42297
-0.01012	-30.11227	-29.7308	-29.7308	-22.43519	-21.76762	-18.42976	-19.4788	-15.85484	-14.04285	-12.85076
-0.02012	-29.06322	-28.63407	-28.63407	-21.48151	-20.86163	-17.66682	-18.62049	-15.13958	-13.42297	-12.23087
-0.03012	-28.06187	-27.53735	-27.53735	-20.62321	-20.00332	-16.95156	-17.85755	-14.51969	-12.89845	-11.75404
-0.04012	-27.15588	-26.58367	-26.58367	-19.81258	-19.1927	-16.28399	-17.18998	-13.94749	-12.37392	-11.32488
-0.05012	-26.29757	-25.67768	-25.67768	-19.04964	-18.47744	-15.6641	-16.57009	-13.37528	-11.89709	-10.84805
-0.06012	-25.48695	-24.77169	-24.77169	-18.38207	-17.76218	-15.0919	-15.90252	-12.89845	-11.46793	-10.46658
-0.07004	-24.72401	-24.00875	-24.00875	-17.7145	-17.18998	-14.51969	-15.33031	-12.42161	-11.08646	-10.13279
-0.08004	-24.05643	-23.24581	-23.24581	-17.18998	-16.61777	-14.04285	-14.80579	-11.99245	-10.65731	-9.799
-0.09004	-23.34118	-22.53056	-22.53056	-16.61777	-16.04557	-13.56602	-14.32896	-11.61098	-10.32352	-9.46522
-0.10004	-22.72129	-21.91067	-21.91067	-16.09325	-15.52105	-13.13686	-13.85212	-11.22952	-10.03742	-9.17912
-0.11004	-22.14909	-21.29078	-21.29078	-15.61642	-15.04421	-12.70771	-13.42297	-10.89573	-9.70364	-8.89301
-0.12004	-21.57688	-20.71857	-20.71857	-15.13958	-14.61506	-12.32624	-13.0415	-10.56194	-9.41753	-8.65459
-0.13004	-21.05236	-20.14637	-20.14637	-14.71043	-14.18591	-11.99245	-12.66003	-10.27584	-9.17912	-8.46386
-0.14004	-20.57552	-19.66953	-19.66953	-14.32896	-13.80444	-11.65867	-12.32624	-10.03742	-8.98838	-8.27312
-0.15004	-20.14637	-19.1927	-19.1927	-13.99517	-13.47065	-11.37257	-11.99245	-9.799	-8.74996	-8.08239
-0.16004	-19.7649	-18.76354	-18.76354	-13.66138	-13.13686	-11.13415	-11.75404	-9.60827	-8.60691	-7.93934
-0.17004	-19.43111	-18.42976	-18.42976	-13.37528	-12.89845	-10.94341	-11.51562	-9.41753	-8.46386	-7.84397
-0.18004	-19.14501	-18.09597	-18.09597	-13.13686	-12.66003	-10.75268	-11.32488	-9.27448	-8.36849	-7.7486
-0.19004	-18.90659	-17.85755	-17.85755	-12.99381	-12.46929	-10.60963	-11.18183	-9.17912	-8.27312	-7.70092
